#Organism Name,Organism Groups,Strain,BioSample,BioProject,Assembly,Level,Size(Mb),GC%,Replicons,WGS,Scaffolds,CDS,Release Date,GenBank FTP,RefSeq FTP
"Klebsiella pneumoniae","Bacteria;Proteobacteria;Gammaproteobacteria","AR_0145","SAMN04014986","PRJNA292902","GCA_002202215.1","Complete",5.65627,57.0764,"chromosome:NZ_CP021939.1/CP021939.1; plasmid tig00000209:NZ_CP021940.1/CP021940.1; plasmid tig00000217:NZ_CP021941.1/CP021941.1; plasmid tig00000218j2847_linear:NZ_CP021942.1/CP021942.1; plasmid tig00000219:NZ_CP021943.1/CP021943.1",,5,5299,"2017-06-20T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/202/215/GCA_002202215.1_ASM220221v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/202/215/GCF_002202215.1_ASM220221v1"
"Klebsiella pneumoniae","Bacteria;Proteobacteria;Gammaproteobacteria","825795-1","SAMN05412796","PRJNA329409","GCA_001956965.1","Complete",5.86916,56.6811,"chromosome:NZ_CP017985.1/CP017985.1; plasmid unnamed1:NZ_CP017986.1/CP017986.1; plasmid unnamed2:NZ_CP017987.1/CP017987.1; plasmid unnamed3:NZ_CP017988.1/CP017988.1; plasmid unnamed4:NZ_CP017989.1/CP017989.1",,5,5520,"2017-01-19T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/956/965/GCA_001956965.1_ASM195696v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/956/965/GCF_001956965.1_ASM195696v1"
"Klebsiella pneumoniae","Bacteria;Proteobacteria;Gammaproteobacteria","2019036D","SAMN13737869","PRJNA599031","GCA_011045775.1","Complete",5.80221,56.9239,"chromosome:NZ_CP047336.1/CP047336.1; plasmid p2019036D-35kb:NZ_CP047339.1/CP047339.1; plasmid p2019036D-50kb:NZ_CP047338.1/CP047338.1; plasmid p2019036D-mcr8-345kb:NZ_CP047337.1/CP047337.1",,4,5558,"2020-03-02T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/011/045/775/GCA_011045775.1_ASM1104577v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/011/045/775/GCF_011045775.1_ASM1104577v1"
"Klebsiella pneumoniae subsp. pneumoniae","Bacteria;Proteobacteria;Gammaproteobacteria","BR21","SAMN06173549","PRJNA358426","GCA_002951595.1","Complete",5.70873,57.2081,"chromosome:NZ_CP018885.1/CP018885.1; plasmid pIncF:NZ_CP018886.1/CP018886.1; plasmid pIncN:NZ_CP018887.1/CP018887.1",,3,5409,"2018-02-02T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/951/595/GCA_002951595.1_ASM295159v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/951/595/GCF_002951595.1_ASM295159v1"
"Klebsiella pneumoniae subsp. pneumoniae","Bacteria;Proteobacteria;Gammaproteobacteria","GD4","SAMN08166690","PRJNA422171","GCA_002893825.1","Complete",5.53763,57.3766,"chromosome:NZ_CP025951.1/CP025951.1; plasmid pKPGD4:NZ_CP025952.1/CP025952.1",,2,5265,"2018-01-21T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/893/825/GCA_002893825.1_ASM289382v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/893/825/GCF_002893825.1_ASM289382v1"
"Klebsiella pneumoniae","Bacteria;Proteobacteria;Gammaproteobacteria","IR5065","SAMN15676897","PRJNA648010","GCA_017310305.1","Complete",5.77395,56.6316,"chromosome:NZ_CP061948.1/CP061948.1; plasmid unnamed1:NZ_CP061949.1/CP061949.1; plasmid unnamed2:NZ_CP061950.1/CP061950.1; plasmid unnamed3:NZ_CP061951.1/CP061951.1",,4,5440,"2021-03-09T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/017/310/305/GCA_017310305.1_ASM1731030v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/017/310/305/GCF_017310305.1_ASM1731030v1"
"Klebsiella pneumoniae","Bacteria;Proteobacteria;Gammaproteobacteria","WCHKP8F4","SAMN06671960","PRJNA353728","GCA_002258145.3","Complete",5.50084,57.313,"chromosome:NZ_CP027068.2/CP027068.2; plasmid p1_095084:NZ_CP027065.2/CP027065.2; plasmid p2_095084:NZ_CP027066.2/CP027066.2; plasmid pKPC2_095084:NZ_CP027067.1/CP027067.1",,4,5381,"2018-02-23T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/258/145/GCA_002258145.3_ASM225814v3","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/258/145/GCF_002258145.3_ASM225814v3"
"Klebsiella pneumoniae","Bacteria;Proteobacteria;Gammaproteobacteria","INF319-sc-2280116","SAMEA3357187","PRJNA646837","GCA_904865695.1","Complete",5.87174,56.6902,"chromosome 1:NZ_LR890542.1/LR890542.1; plasmid 2:NZ_LR890543.1/LR890543.1; plasmid 3:NZ_LR890544.1/LR890544.1; plasmid 4:NZ_LR890545.1/LR890545.1; plasmid 5:NZ_LR890546.1/LR890546.1",,5,5493,"2020-10-30T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/904/865/695/GCA_904865695.1_INF319","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/904/865/695/GCF_904865695.1_INF319"
"Klebsiella pneumoniae","Bacteria;Proteobacteria;Gammaproteobacteria","INF072-sc-2279995","SAMEA3357068","PRJNA646837","GCA_904863145.1","Complete",5.61043,57.1739,"chromosome 1:NZ_LR890185.1/LR890185.1; plasmid 2:NZ_LR890186.1/LR890186.1; plasmid 3:NZ_LR890187.1/LR890187.1; plasmid 4:NZ_LR890188.1/LR890188.1",,4,5260,"2020-10-30T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/904/863/145/GCA_904863145.1_INF072","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/904/863/145/GCF_904863145.1_INF072"
"Klebsiella pneumoniae","Bacteria;Proteobacteria;Gammaproteobacteria","ZG2017CW4-4-2","SAMN16951199","PRJNA681357","GCA_015774955.1","Complete",5.55256,57.2409,"chromosome:NZ_CP065347.1/CP065347.1; plasmid pNDM5_IncX3:NZ_CP065350.1/CP065350.1; plasmid unnamed1:NZ_CP065348.1/CP065348.1; plasmid unnamed2:NZ_CP065349.1/CP065349.1",,4,5275,"2020-12-07T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/015/774/955/GCA_015774955.1_ASM1577495v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/015/774/955/GCF_015774955.1_ASM1577495v1"
"Klebsiella pneumoniae","Bacteria;Proteobacteria;Gammaproteobacteria","ZG2017CW4-4-1-2","SAMN16951198","PRJNA681357","GCA_015775135.1","Complete",5.55256,57.2409,"chromosome:NZ_CP065343.1/CP065343.1; plasmid pNDM5_IncX3:NZ_CP065346.1/CP065346.1; plasmid unnamed1:NZ_CP065344.1/CP065344.1; plasmid unnamed2:NZ_CP065345.1/CP065345.1",,4,5272,"2020-12-07T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/015/775/135/GCA_015775135.1_ASM1577513v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/015/775/135/GCF_015775135.1_ASM1577513v1"
"Klebsiella pneumoniae","Bacteria;Proteobacteria;Gammaproteobacteria","WCHKP040035","SAMN08624668","PRJNA353728","GCA_003037325.2","Complete",5.53307,57.2891,"chromosome:NZ_CP028797.1/CP028797.1; plasmid p1_040035:NZ_CP028794.1/CP028794.1; plasmid p2_040035:NZ_CP028795.1/CP028795.1; plasmid pKPC2_040035:NZ_CP028796.1/CP028796.1",,4,5411,"2018-04-09T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/037/325/GCA_003037325.2_ASM303732v2","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/037/325/GCF_003037325.2_ASM303732v2"
"Klebsiella pneumoniae","Bacteria;Proteobacteria;Gammaproteobacteria","JS187","SAMN08180799","PRJNA422509","GCA_002848565.1","Complete",5.84596,56.8659,"chromosome:NZ_CP025466.1/CP025466.1; plasmid p187-1:NZ_CP025467.1/CP025467.1; plasmid p187-2:NZ_CP025468.1/CP025468.1; plasmid p187-3:NZ_CP025469.1/CP025469.1; plasmid p187-4:NZ_CP025470.1/CP025470.1",,5,5537,"2017-12-28T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/848/565/GCA_002848565.1_ASM284856v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/848/565/GCF_002848565.1_ASM284856v1"
"Klebsiella pneumoniae","Bacteria;Proteobacteria;Gammaproteobacteria","BD_DM_782","SAMN13381623","PRJNA591422","GCA_009734105.1","Complete",5.82991,56.8498,"chromosome:NZ_CP046381.1/CP046381.1; plasmid pKP782:NZ_CP046384.1/CP046384.1; plasmid punnamed1:NZ_CP046382.1/CP046382.1; plasmid punnamed2:NZ_CP046383.1/CP046383.1; plasmid punnamed4:NZ_CP046385.1/CP046385.1",,5,5478,"2019-12-07T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/009/734/105/GCA_009734105.1_ASM973410v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/009/734/105/GCF_009734105.1_ASM973410v1"
"Klebsiella pneumoniae","Bacteria;Proteobacteria;Gammaproteobacteria","B28484","SAMN17915109","PRJNA701851","GCA_016925415.1","Complete",5.50713,57.0513,"chromosome:NZ_CP070459.1/CP070459.1; plasmid p1B28484:NZ_CP070460.1/CP070460.1; plasmid p2B28484:NZ_CP070461.1/CP070461.1; plasmid p3B28484:NZ_CP070462.1/CP070462.1; plasmid p4B28484:NZ_CP070463.1/CP070463.1",,5,5135,"2021-02-24T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/016/925/415/GCA_016925415.1_ASM1692541v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/016/925/415/GCF_016925415.1_ASM1692541v1"
"Klebsiella pneumoniae","Bacteria;Proteobacteria;Gammaproteobacteria","INF354-sc-2280183","SAMEA3357254","PRJNA646837","GCA_904863325.1","Complete",5.67118,57.1208,"chromosome 1:NZ_LR890369.1/LR890369.1; plasmid 2:NZ_LR890370.1/LR890370.1; plasmid 3:NZ_LR890371.1/LR890371.1; plasmid 4:NZ_LR890372.1/LR890372.1; plasmid 5:NZ_LR890373.1/LR890373.1",,5,5287,"2020-10-30T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/904/863/325/GCA_904863325.1_INF354","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/904/863/325/GCF_904863325.1_INF354"
"Klebsiella pneumoniae","Bacteria;Proteobacteria;Gammaproteobacteria","IR5654","SAMN15676890","PRJNA648010","GCA_017310325.1","Complete",5.67213,57.1175,"chromosome:NZ_CP061952.1/CP061952.1; plasmid unnamed1:NZ_CP061953.1/CP061953.1; plasmid unnamed2:NZ_CP061954.1/CP061954.1; plasmid unnamed3:NZ_CP061955.1/CP061955.1; plasmid unnamed4:NZ_CP061956.1/CP061956.1",,5,5373,"2021-03-09T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/017/310/325/GCA_017310325.1_ASM1731032v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/017/310/325/GCF_017310325.1_ASM1731032v1"
"Klebsiella pneumoniae","Bacteria;Proteobacteria;Gammaproteobacteria","AR_0068","SAMN04014909","PRJNA292904","GCA_002055855.1","Complete",5.88478,56.7699,"chromosome:NZ_CP020067.1/CP020067.1; plasmid unitig_1:NZ_CP020068.1/CP020068.1; plasmid unitig_2:NZ_CP020069.1/CP020069.1; plasmid unitig_4:NZ_CP020070.1/CP020070.1",,4,5592,"2017-03-21T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/055/855/GCA_002055855.1_ASM205585v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/055/855/GCF_002055855.1_ASM205585v1"
"Klebsiella pneumoniae","Bacteria;Proteobacteria;Gammaproteobacteria","B18064","SAMN17915099","PRJNA701849","GCA_016925375.1","Complete",5.50662,57.0593,"chromosome:NZ_CP070449.1/CP070449.1; plasmid p1B18064:NZ_CP070450.1/CP070450.1; plasmid p2B18064:NZ_CP070451.1/CP070451.1; plasmid p3B18064:NZ_CP070452.1/CP070452.1; plasmid p4B18064:NZ_CP070453.1/CP070453.1",,5,5139,"2021-02-24T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/016/925/375/GCA_016925375.1_ASM1692537v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/016/925/375/GCF_016925375.1_ASM1692537v1"
"Klebsiella pneumoniae","Bacteria;Proteobacteria;Gammaproteobacteria","B960","SAMN17911762","PRJNA701798","GCA_016925215.1","Complete",5.5066,57.0593,"chromosome:NZ_CP070410.1/CP070410.1; plasmid p1B960:NZ_CP070411.1/CP070411.1; plasmid p2B960:NZ_CP070412.1/CP070412.1; plasmid p3B960:NZ_CP070413.1/CP070413.1; plasmid p4B960:NZ_CP070414.1/CP070414.1",,5,5139,"2021-02-24T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/016/925/215/GCA_016925215.1_ASM1692521v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/016/925/215/GCF_016925215.1_ASM1692521v1"
"Klebsiella pneumoniae","Bacteria;Proteobacteria;Gammaproteobacteria","KP120","SAMN15903654","PRJNA659360","GCA_014361115.1","Complete",5.52415,57.1715,"chromosome:NZ_CP060744.1/CP060744.1; plasmid pKP120-2Kb:NZ_CP060747.1/CP060747.1; plasmid pKP120-92Kb:NZ_CP060745.1/CP060745.1; plasmid pKP120-CTX-M-125:NZ_CP060746.1/CP060746.1",,4,5212,"2020-09-01T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/014/361/115/GCA_014361115.1_ASM1436111v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/014/361/115/GCF_014361115.1_ASM1436111v1"
"Klebsiella pneumoniae","Bacteria;Proteobacteria;Gammaproteobacteria","KSB1_9J-sc-2280309","SAMEA3357378","PRJNA646837","GCA_904864545.1","Complete",5.66125,57.1262,"chromosome 1:NZ_LR890434.1/LR890434.1; plasmid 2:NZ_LR890435.1/LR890435.1; plasmid 3:NZ_LR890436.1/LR890436.1; plasmid 4:NZ_LR890437.1/LR890437.1",,4,5357,"2020-10-30T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/904/864/545/GCA_904864545.1_KSB1_9J","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/904/864/545/GCF_904864545.1_KSB1_9J"
"Klebsiella pneumoniae","Bacteria;Proteobacteria;Gammaproteobacteria","KPN114","SAMN16685806","PRJNA674961","GCA_015694085.1","Complete",5.60229,57.1727,"chromosome:NZ_CP065167.1/CP065167.1; plasmid unnamed1:NZ_CP065168.1/CP065168.1; plasmid unnamed2:NZ_CP065169.1/CP065169.1; plasmid unnamed3:NZ_CP065170.1/CP065170.1; plasmid unnamed4:NZ_CP065171.1/CP065171.1",,5,5209,"2020-11-29T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/015/694/085/GCA_015694085.1_ASM1569408v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/015/694/085/GCF_015694085.1_ASM1569408v1"
"Klebsiella pneumoniae","Bacteria;Proteobacteria;Gammaproteobacteria","B3824","SAMN17911903","PRJNA701806","GCA_016925275.1","Complete",5.50529,57.0593,"chromosome:NZ_CP070425.1/CP070425.1; plasmid p1B3824:NZ_CP070426.1/CP070426.1; plasmid p2B3824:NZ_CP070427.1/CP070427.1; plasmid p3B3824:NZ_CP070428.1/CP070428.1; plasmid p4B3824:NZ_CP070429.1/CP070429.1",,5,5138,"2021-02-24T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/016/925/275/GCA_016925275.1_ASM1692527v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/016/925/275/GCF_016925275.1_ASM1692527v1"
"Klebsiella pneumoniae","Bacteria;Proteobacteria;Gammaproteobacteria","B1347","SAMN17911845","PRJNA701804","GCA_016925235.1","Complete",5.50442,57.0577,"chromosome:NZ_CP070415.1/CP070415.1; plasmid p1B1247:NZ_CP070416.1/CP070416.1; plasmid p2B1247:NZ_CP070417.1/CP070417.1; plasmid p3B1247:NZ_CP070418.1/CP070418.1; plasmid p4B1247:NZ_CP070419.1/CP070419.1",,5,5138,"2021-02-24T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/016/925/235/GCA_016925235.1_ASM1692523v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/016/925/235/GCF_016925235.1_ASM1692523v1"
"Klebsiella pneumoniae","Bacteria;Proteobacteria;Gammaproteobacteria","B3923","SAMN17912169","PRJNA701810","GCA_016925295.1","Complete",5.50441,57.0577,"chromosome:NZ_CP070430.1/CP070430.1; plasmid p1B3923:NZ_CP070431.1/CP070431.1; plasmid p2B3923:NZ_CP070432.1/CP070432.1; plasmid p3B3923:NZ_CP070433.1/CP070433.1; plasmid p4B3923:NZ_CP070434.1/CP070434.1",,5,5138,"2021-02-24T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/016/925/295/GCA_016925295.1_ASM1692529v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/016/925/295/GCF_016925295.1_ASM1692529v1"
"Klebsiella pneumoniae","Bacteria;Proteobacteria;Gammaproteobacteria","41968","SAMN17348252","PRJNA549322","GCA_016772595.1","Complete",5.64098,57.2039,"chromosome:NZ_CP068618.1/CP068618.1; plasmid p41968-13.8:NZ_CP068619.1/CP068619.1; plasmid p41968-206.6:NZ_CP068620.1/CP068620.1; plasmid p41968-R65.8:NZ_CP068621.1/CP068621.1",,4,5352,"2021-01-30T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/016/772/595/GCA_016772595.1_ASM1677259v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/016/772/595/GCF_016772595.1_ASM1677259v1"
"Klebsiella pneumoniae","Bacteria;Proteobacteria;Gammaproteobacteria","45706","SAMN17348254","PRJNA549322","GCA_016772555.1","Complete",5.48505,57.371,"chromosome:NZ_CP068610.1/CP068610.1; plasmid p45706-13.8:NZ_CP068611.1/CP068611.1; plasmid p45706-43.4:NZ_CP068612.1/CP068612.1; plasmid p45706-R73.3:NZ_CP068613.1/CP068613.1",,4,5231,"2021-01-30T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/016/772/555/GCA_016772555.1_ASM1677255v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/016/772/555/GCF_016772555.1_ASM1677255v1"
"Klebsiella pneumoniae","Bacteria;Proteobacteria;Gammaproteobacteria","AATZP","SAMN03455970","PRJNA279650","GCA_001648215.1","Complete",5.56659,57.1357,"chromosome:NZ_CP014755.1/CP014755.1; plasmid pKPN-041:NZ_CP014758.1/CP014758.1; plasmid pKPN-04f:NZ_CP014756.1/CP014756.1; plasmid pNDM-1fa:NZ_CP014757.1/CP014757.1",,4,5181,"2016-05-19T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/648/215/GCA_001648215.1_ASM164821v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/648/215/GCF_001648215.1_ASM164821v1"
"Klebsiella pneumoniae","Bacteria;Proteobacteria;Gammaproteobacteria","KPNIH39","SAMN03455930","PRJNA279611","GCA_001663295.1","Complete",5.77967,56.9455,"chromosome:NZ_CP014762.1/CP014762.1; plasmid pKPN-332:NZ_CP014763.1/CP014763.1; plasmid pKPN-704:NZ_CP014764.1/CP014764.1; plasmid pKpQIL-9b8:NZ_CP014765.1/CP014765.1",,4,5442,"2016-06-15T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/663/295/GCA_001663295.1_ASM166329v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/663/295/GCF_001663295.1_ASM166329v1"
"Klebsiella pneumoniae","Bacteria;Proteobacteria;Gammaproteobacteria","AR_0115","SAMN04014956","PRJNA292902","GCA_002056385.1","Complete",5.66611,57.1255,"chromosome:NZ_CP020071.1/CP020071.1; plasmid tig00000002:NZ_CP020072.1/CP020072.1; plasmid tig00000003:NZ_CP020073.1/CP020073.1; plasmid tig00000004:NZ_CP020074.1/CP020074.1; plasmid tig00000005:NZ_CP020075.1/CP020075.1",,5,5421,"2017-03-21T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/056/385/GCA_002056385.1_ASM205638v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/056/385/GCF_002056385.1_ASM205638v1"
"Klebsiella pneumoniae","Bacteria;Proteobacteria;Gammaproteobacteria","INF171-sc-2280028","SAMEA3357101","PRJNA646837","GCA_904864625.1","Complete",5.54562,57.1508,"chromosome 1:NZ_LR890446.1/LR890446.1; plasmid 2:NZ_LR890447.1/LR890447.1; plasmid 3:NZ_LR890448.1/LR890448.1; plasmid 4:NZ_LR890449.1/LR890449.1; plasmid 5:NZ_LR890450.1/LR890450.1",,5,5173,"2020-10-30T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/904/864/625/GCA_904864625.1_INF171","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/904/864/625/GCF_904864625.1_INF171"
"Klebsiella pneumoniae","Bacteria;Proteobacteria;Gammaproteobacteria","B12097","SAMN17915080","PRJNA701847","GCA_016925355.1","Complete",5.49306,57.1694,"chromosome:NZ_CP070445.1/CP070445.1; plasmid p1B12097:NZ_CP070446.1/CP070446.1; plasmid p2B12097:NZ_CP070447.1/CP070447.1; plasmid p3B12097:NZ_CP070448.1/CP070448.1",,4,5120,"2021-02-24T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/016/925/355/GCA_016925355.1_ASM1692535v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/016/925/355/GCF_016925355.1_ASM1692535v1"
"Klebsiella pneumoniae","Bacteria;Proteobacteria;Gammaproteobacteria","FDAARGOS_1309","SAMN16357451","PRJNA231221","GCA_016903955.1","Complete",5.60538,57.0227,"chromosome:NZ_CP070015.1/CP070015.1; plasmid unnamed1:NZ_CP070016.1/CP070016.1; plasmid unnamed2:NZ_CP070017.1/CP070017.1; plasmid unnamed3:NZ_CP070018.1/CP070018.1; plasmid unnamed4:NZ_CP070019.1/CP070019.1",,5,5174,"2021-02-17T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/016/903/955/GCA_016903955.1_ASM1690395v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/016/903/955/GCF_016903955.1_ASM1690395v1"
"Klebsiella pneumoniae","Bacteria;Proteobacteria;Gammaproteobacteria","Kp46564","SAMN15578211","PRJNA549322","GCA_013694425.1","Complete",5.61075,57.1169,"chromosome:NZ_CP059317.1/CP059317.1; plasmid pKp46564-1:NZ_CP059316.1/CP059316.1; plasmid pKp46564-2QIL:NZ_CP059315.1/CP059315.1; plasmid pKp46564-3:NZ_CP059314.1/CP059314.1; plasmid pKp46564-4:NZ_CP059313.1/CP059313.1",,5,5295,"2020-07-26T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/013/694/425/GCA_013694425.1_ASM1369442v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/013/694/425/GCF_013694425.1_ASM1369442v1"
"Klebsiella pneumoniae","Bacteria;Proteobacteria;Gammaproteobacteria","KPN361","SAMN14752225","PRJNA628847","GCA_016804025.1","Complete",5.75207,57.1335,"chromosome:NZ_CP053016.1/CP053016.1; plasmid pKPN361-1:NZ_CP053017.1/CP053017.1; plasmid pKPN361-2:NZ_CP053018.1/CP053018.1; plasmid pKPN361-3:NZ_CP053019.1/CP053019.1; plasmid pKPN361-4:NZ_CP053020.1/CP053020.1",,5,5465,"2021-02-03T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/016/804/025/GCA_016804025.1_ASM1680402v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/016/804/025/GCF_016804025.1_ASM1680402v1"
"Klebsiella pneumoniae","Bacteria;Proteobacteria;Gammaproteobacteria","ABFPV","SAMN03455989","PRJNA279669","GCA_004322955.1","Complete",5.61651,57.3044,"chromosome:NZ_CP036442.1/CP036442.1; plasmid tig00001208_pilon:NZ_CP036443.1/CP036443.1; plasmid tig00001255_pilon:NZ_CP036444.1/CP036444.1; plasmid tig00001273_pilon:NZ_CP036445.1/CP036445.1",,4,5373,"2019-03-04T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/004/322/955/GCA_004322955.1_ASM432295v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/004/322/955/GCF_004322955.1_ASM432295v1"
"Klebsiella pneumoniae","Bacteria;Proteobacteria;Gammaproteobacteria","RHBSTW-00128","SAMN15148502","PRJNA605147","GCA_013791265.1","Complete",5.50712,57.2537,"chromosome:NZ_CP056830.1/CP056830.1; plasmid pRHBSTW-00128_2:NZ_CP056831.1/CP056831.1; plasmid pRHBSTW-00128_3:NZ_CP056832.1/CP056832.1; plasmid pRHBSTW-00128_4:NZ_CP056833.1/CP056833.1",,4,5156,"2020-07-28T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/013/791/265/GCA_013791265.1_ASM1379126v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/013/791/265/GCF_013791265.1_ASM1379126v1"
"Klebsiella pneumoniae","Bacteria;Proteobacteria;Gammaproteobacteria","FDAARGOS_1306","SAMN16357448","PRJNA231221","GCA_016904295.1","Complete",5.56294,57.2221,"chromosome:NZ_CP070088.1/CP070088.1; plasmid unnamed1:NZ_CP070089.1/CP070089.1; plasmid unnamed2:NZ_CP070090.1/CP070090.1; plasmid unnamed3:NZ_CP070091.1/CP070091.1",,4,5226,"2021-02-17T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/016/904/295/GCA_016904295.1_ASM1690429v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/016/904/295/GCF_016904295.1_ASM1690429v1"
"Klebsiella pneumoniae","Bacteria;Proteobacteria;Gammaproteobacteria","FDAARGOS_1307","SAMN16357449","PRJNA231221","GCA_016903775.1","Complete",5.67461,56.9607,"chromosome:NZ_CP069962.1/CP069962.1; plasmid unnamed1:NZ_CP069963.1/CP069963.1; plasmid unnamed2:NZ_CP069964.1/CP069964.1; plasmid unnamed3:NZ_CP069965.1/CP069965.1; plasmid unnamed4:NZ_CP069966.1/CP069966.1",,5,5309,"2021-02-17T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/016/903/775/GCA_016903775.1_ASM1690377v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/016/903/775/GCF_016903775.1_ASM1690377v1"
